Molecule ChEMBL ID,NPR2,GETAWAY_6,GETAWAY_7,GETAWAY_20,GETAWAY_24,GETAWAY_27,GETAWAY_30,GETAWAY_38,GETAWAY_43,GETAWAY_44,GETAWAY_52,GETAWAY_55,GETAWAY_59,GETAWAY_61,GETAWAY_62,GETAWAY_65,GETAWAY_95,GETAWAY_127,GETAWAY_130,GETAWAY_136,GETAWAY_140,GETAWAY_154,GETAWAY_156,GETAWAY_159,GETAWAY_172,GETAWAY_184,GETAWAY_194,GETAWAY_197,GETAWAY_198,GETAWAY_210,GETAWAY_216,GETAWAY_228,GETAWAY_232,GETAWAY_233,GETAWAY_249,GETAWAY_264,WHIM_1,WHIM_19,WHIM_30,WHIM_31,WHIM_43,WHIM_76,WHIM_102,MORSE_10,MORSE_25,MORSE_30,MORSE_33,MORSE_34,MORSE_42,MORSE_53,MORSE_55,MORSE_60,MORSE_61,MORSE_73,MORSE_78,MORSE_81,MORSE_85,MORSE_94,MORSE_194,MORSE_201,MORSE_204,MORSE_206,MORSE_222,RDF_4,RDF_16,RDF_31,RDF_34,RDF_39,RDF_40,RDF_41,RDF_44,RDF_47,RDF_49,RDF_53,RDF_70,RDF_189,RDF_190,RDF_203,RDF_204,RDF_206,RDF_207,AUTOCORR3D_4,AUTOCORR3D_7,AUTOCORR3D_19,AUTOCORR3D_26,AUTOCORR3D_63,Hardness,PEOE_VSA2,PEOE_VSA14,GGI5,JGI1,JGI3,JGI6,max_charge,min_charge,max_abs_charge,aliphaticCarbocycles,aliphaticRings,saturatedCarbocycles,molLogP,NPR2_is_imputed,GETAWAY_6_is_imputed,GETAWAY_7_is_imputed,GETAWAY_20_is_imputed,GETAWAY_24_is_imputed,GETAWAY_27_is_imputed,GETAWAY_30_is_imputed,GETAWAY_38_is_imputed,GETAWAY_43_is_imputed,GETAWAY_44_is_imputed,GETAWAY_52_is_imputed,GETAWAY_55_is_imputed,GETAWAY_59_is_imputed,GETAWAY_61_is_imputed,GETAWAY_62_is_imputed,GETAWAY_65_is_imputed,GETAWAY_95_is_imputed,GETAWAY_127_is_imputed,GETAWAY_130_is_imputed,GETAWAY_136_is_imputed,GETAWAY_140_is_imputed,GETAWAY_154_is_imputed,GETAWAY_156_is_imputed,GETAWAY_159_is_imputed,GETAWAY_172_is_imputed,GETAWAY_184_is_imputed,GETAWAY_194_is_imputed,GETAWAY_197_is_imputed,GETAWAY_198_is_imputed,GETAWAY_210_is_imputed,GETAWAY_216_is_imputed,GETAWAY_228_is_imputed,GETAWAY_232_is_imputed,GETAWAY_233_is_imputed,GETAWAY_249_is_imputed,GETAWAY_264_is_imputed,WHIM_1_is_imputed,WHIM_19_is_imputed,WHIM_30_is_imputed,WHIM_31_is_imputed,WHIM_43_is_imputed,WHIM_76_is_imputed,WHIM_102_is_imputed,MORSE_10_is_imputed,MORSE_25_is_imputed,MORSE_30_is_imputed,MORSE_33_is_imputed,MORSE_34_is_imputed,MORSE_42_is_imputed,MORSE_53_is_imputed,MORSE_55_is_imputed,MORSE_60_is_imputed,MORSE_61_is_imputed,MORSE_73_is_imputed,MORSE_78_is_imputed,MORSE_81_is_imputed,MORSE_85_is_imputed,MORSE_94_is_imputed,MORSE_194_is_imputed,MORSE_201_is_imputed,MORSE_204_is_imputed,MORSE_206_is_imputed,MORSE_222_is_imputed,RDF_4_is_imputed,RDF_16_is_imputed,RDF_31_is_imputed,RDF_34_is_imputed,RDF_39_is_imputed,RDF_40_is_imputed,RDF_41_is_imputed,RDF_44_is_imputed,RDF_47_is_imputed,RDF_49_is_imputed,RDF_53_is_imputed,RDF_70_is_imputed,RDF_189_is_imputed,RDF_190_is_imputed,RDF_203_is_imputed,RDF_204_is_imputed,RDF_206_is_imputed,RDF_207_is_imputed,AUTOCORR3D_4_is_imputed,AUTOCORR3D_7_is_imputed,AUTOCORR3D_19_is_imputed,AUTOCORR3D_26_is_imputed,AUTOCORR3D_63_is_imputed,Hardness_is_imputed,PEOE_VSA2_is_imputed,PEOE_VSA14_is_imputed,GGI5_is_imputed,JGI1_is_imputed,JGI3_is_imputed,JGI6_is_imputed,max_charge_is_imputed,min_charge_is_imputed,max_abs_charge_is_imputed,aliphaticCarbocycles_is_imputed,aliphaticRings_is_imputed,saturatedCarbocycles_is_imputed,molLogP_is_imputed
CHEMBL5277700,0.393326906,0.481345821,-0.580464605,1.145340138,0.040499643,0.697878005,0.819693432,0.99045977,0.23907272,-0.159552334,-0.564187334,-0.72602774,0.705843349,-0.562329905,-1.281651459,0.309032555,-0.903215408,0.821306093,0.616948313,0.419960357,0.478903931,-1.182894789,-0.069362855,0.544208538,-0.617043436,0.069186908,0.079837381,-0.695525176,-0.40217167,-0.551590574,0.363677925,-1.292504569,-0.078661111,0.009541896,1.008242289,-0.246479622,0.045739929,1.096833353,1.168277405,0.800162457,-0.346593452,-0.601462835,0.715220123,-1.090560576,-0.132235782,-0.684331187,1.022946283,-0.912739552,-1.60646749,-2.092166962,-1.179454932,-0.651232258,-0.406012123,0.643559936,0.341297439,0.563213429,-1.947027363,-0.07966227,-0.342542887,1.449230598,0.137845963,2.393340378,0.622428284,-0.20526569,-0.396294482,-0.446981299,0.686967109,-0.033092382,1.24814446,-0.169374909,1.489666877,0.034627368,1.507827203,2.241200631,0.969385403,-0.18776378,1.151445923,1.659352293,2.539002715,1.274031564,0.012015079,-0.341928634,-1.559254433,0.692145943,-0.875189255,1.514418065,0.389897659,1.850568511,0.881151526,0.604089487,0.756548328,1.428051281,0.379022008,0.367455647,-0.006815387,-0.50562149,-0.438878734,-0.629914857,-0.374196231,-0.821237709,0.393326906,0.481345821,-0.580464605,1.145340138,0.040499643,0.697878005,0.819693432,0.99045977,0.23907272,-0.159552334,-0.564187334,-0.72602774,0.705843349,-0.562329905,-1.281651459,0.309032555,-0.903215408,0.821306093,0.616948313,0.419960357,0.478903931,-1.182894789,-0.069362855,0.544208538,-0.617043436,0.069186908,0.079837381,-0.695525176,-0.40217167,-0.551590574,0.363677925,-1.292504569,-0.078661111,0.009541896,1.008242289,-0.246479622,0.045739929,1.096833353,1.168277405,0.800162457,-0.346593452,-0.601462835,0.715220123,-1.090560576,-0.132235782,-0.684331187,1.022946283,-0.912739552,-1.60646749,-2.092166962,-1.179454932,-0.651232258,-0.406012123,0.643559936,0.341297439,0.563213429,-1.947027363,-0.07966227,-0.342542887,1.449230598,0.137845963,2.393340378,0.622428284,-0.20526569,-0.396294482,-0.446981299,0.686967109,-0.033092382,1.24814446,-0.169374909,1.489666877,0.034627368,1.507827203,2.241200631,0.969385403,-0.18776378,1.151445923,1.659352293,2.539002715,1.274031564,0.012015079,-0.341928634,-1.559254433,0.692145943,-0.875189255,1.514418065,0.389897659,1.850568511,0.881151526,0.604089487,0.756548328,1.428051281,0.379022008,0.367455647,-0.006815387,-0.50562149,-0.438878734,-0.629914857,-0.374196231,-0.821237709
CHEMBL3682545,1.417020815,-0.690617001,-0.008079563,0.411218428,0.731176864,-0.277184797,-0.42022851,-0.313353864,0.288052055,0.542181336,-0.388840046,0.418294337,0.319490382,-0.391639923,-0.635406387,-0.520164813,0.897049364,-0.245218234,-0.711744876,-0.846712748,-0.43243215,-0.705788108,0.032500859,0.743320362,-0.677622346,0.20645877,0.96481445,1.444336554,3.369957394,0.482920898,-0.132349943,2.658493081,1.146204759,1.946217693,0.268778463,-0.495690144,-1.323994711,1.478469155,1.801845308,0.601984183,1.005621406,0.72012518,2.503796358,-0.155580409,0.224133686,1.404099989,-0.847807211,-0.09406435,0.065463893,0.057787415,-0.129534028,-0.071164941,-1.166320465,-0.960203519,-1.338857061,0.230847985,0.080754943,1.337925051,0.699714797,-1.253494747,-1.428890904,0.291479755,0.180548637,1.124024972,-0.30659108,-0.487043789,-0.304920738,-0.399005916,-1.148092027,-1.150754146,-0.352069215,-0.062215615,-0.091228328,-0.616157054,-1.139139782,-0.781096608,-1.292489645,-0.608011693,-0.287581145,-0.603954822,-0.54614948,0.655317697,-1.472160126,-0.485931905,-1.529290302,-0.998505704,-0.000671505,-0.835653652,-1.302708035,-1.507158154,-0.386453004,-2.197258951,0.912633492,-1.752389316,-0.841725205,0.427736297,-0.438878734,0.857320942,-0.374196231,-0.809300718,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
CHEMBL2443080,1.147164338,0.494489329,-0.614776514,1.04817697,0.469001429,1.328468812,-0.285779142,2.320349676,1.136258876,0.616348309,-0.388840046,0.704374857,1.127319314,-0.464792773,-1.281651459,0.849073917,0.032922273,0.997918608,-0.359573932,1.628048289,1.068850959,-1.522374544,-0.239135712,0.245540804,-0.52011718,0.378048599,-0.583895421,0.527252956,0.626590802,0.30036005,-0.008342976,0.359730812,0.125483201,1.300659094,2.011800338,0.559301067,-1.237992996,0.944179033,2.140730466,0.337746485,-0.857935205,-1.255903055,0.935352583,-0.727631766,0.567661012,-1.414384492,1.088961821,-1.608072931,-1.936375379,-0.598939263,0.252255392,-0.846212868,0.280569349,0.407629761,0.191445822,-0.082156364,-0.930280179,-0.319647525,-1.203779473,0.016662642,-0.451245013,0.984154686,0.022734478,-0.50219815,-1.176982939,-0.560219153,0.364841932,-0.553407749,-0.466511061,0.07531835,-0.005408957,0.942431918,2.737906285,1.256597772,-0.608803391,-0.448150351,-0.113624098,1.656302161,0.71120659,2.110773279,2.462667157,-0.193085898,-1.567963864,1.158931506,-0.574656342,3.172947753,-0.179021723,1.850568511,0.881151526,0.672589476,0.327497183,2.228585089,0.492068178,0.391507757,1.972343357,-0.8560835,-0.438878734,-0.629914857,-0.374196231,-1.106328436,1.147164338,0.494489329,-0.614776514,1.04817697,0.469001429,1.328468812,-0.285779142,2.320349676,1.136258876,0.616348309,-0.388840046,0.704374857,1.127319314,-0.464792773,-1.281651459,0.849073917,0.032922273,0.997918608,-0.359573932,1.628048289,1.068850959,-1.522374544,-0.239135712,0.245540804,-0.52011718,0.378048599,-0.583895421,0.527252956,0.626590802,0.30036005,-0.008342976,0.359730812,0.125483201,1.300659094,2.011800338,0.559301067,-1.237992996,0.944179033,2.140730466,0.337746485,-0.857935205,-1.255903055,0.935352583,-0.727631766,0.567661012,-1.414384492,1.088961821,-1.608072931,-1.936375379,-0.598939263,0.252255392,-0.846212868,0.280569349,0.407629761,0.191445822,-0.082156364,-0.930280179,-0.319647525,-1.203779473,0.016662642,-0.451245013,0.984154686,0.022734478,-0.50219815,-1.176982939,-0.560219153,0.364841932,-0.553407749,-0.466511061,0.07531835,-0.005408957,0.942431918,2.737906285,1.256597772,-0.608803391,-0.448150351,-0.113624098,1.656302161,0.71120659,2.110773279,2.462667157,-0.193085898,-1.567963864,1.158931506,-0.574656342,3.172947753,-0.179021723,1.850568511,0.881151526,0.672589476,0.327497183,2.228585089,0.492068178,0.391507757,1.972343357,-0.8560835,-0.438878734,-0.629914857,-0.374196231,-1.106328436
CHEMBL5283563,-1.076171832,1.195476437,1.275497792,-0.193352392,-0.303429422,1.096938456,0.242059114,-0.430697091,-0.284141814,0.045833131,0.089379831,-1.298188779,-0.312723566,-0.733019887,-0.675796704,0.810803269,-1.335278953,1.132212611,1.361993375,-0.409482353,-0.367860833,0.321826283,-0.510772283,-0.750018313,-0.168759504,0.472423004,-1.026383955,-1.306914241,-1.088013318,-0.15604207,-0.752384779,-0.57414136,-0.486949734,-0.636016703,-0.840417275,0.297630018,2.07779266,0.060056093,-0.526148382,0.238657348,0.801084705,0.408789542,0.605153893,-0.610253304,-1.573766335,-0.100886947,1.814427951,-0.018388491,0.856645708,-0.485204476,-1.366531748,1.205958057,-0.332285254,0.317751599,0.329945044,-0.988900923,-0.119167256,-0.274999106,-0.168552697,0.673777324,-0.640046193,-1.541007284,0.765588271,1.019345294,2.780354715,1.606834515,2.573589851,0.665221112,1.092904456,1.836820239,1.73898414,1.093207782,1.063448135,-0.704570372,1.210622222,0.844805309,0.9153187,-0.373151528,-0.552030413,-0.603954822,-0.54614948,-0.967068125,-0.784115104,0.536550756,-1.016616508,-0.635926703,-0.237050145,-0.835653652,0.932602878,1.186617852,0.736236106,0.561708762,0.681768446,0.385824497,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,1.390520552,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3889714,0.589264358,0.398103602,0.285131303,-0.258127837,-0.004605808,0.394817945,0.227120295,-0.117781819,0.310524925,0.530771032,-0.29319607,-0.082346571,0.003383408,0.193582872,0.152204796,0.900101447,-0.471151863,0.259668512,0.944343412,0.429827334,0.142839579,0.722473561,0.032500859,-0.55090649,0.122019263,0.523899953,-0.362651154,-0.695525176,-0.40217167,0.45249409,-0.504370844,-0.214959755,-0.282805423,0.009541896,-0.734779586,-0.499843653,0.235048584,0.664312778,-0.511414245,-0.37239233,0.437463903,0.357959233,-0.357925618,0.405677526,-0.822500969,-0.615514687,1.049258526,0.166869943,1.076086702,-1.49414211,1.271633142,1.976131469,-0.502778639,-0.586647408,1.235866187,-1.227687747,-1.090217938,-1.006116976,-0.525709566,0.780526054,1.711362983,-0.618015066,-1.35870304,-0.600443245,0.281980555,0.696843671,0.461737185,0.718227278,0.557389403,0.509829871,0.396048124,1.876809237,0.48764632,-0.079100949,0.845027716,-0.037856571,0.622865319,0.130826992,0.535162056,2.097956082,0.021484171,-0.594961285,0.626812665,0.914424783,0.486048059,-0.20154988,-0.380929523,-0.835653652,0.966845944,0.699321179,1.02529465,-0.158021945,0.787949962,1.672037241,-0.472030741,1.489041027,-0.438878734,-0.629914857,-0.374196231,0.680044533,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL4238340,-0.791483161,0.542682193,0.790452157,-0.301311467,-0.520499406,-0.040007359,0.052834079,-0.691459817,-0.631030745,0.068653738,-0.085967457,-0.439947221,-0.628830539,-0.464792773,-0.31228385,0.462115145,-0.25512009,-0.081081118,0.148684837,-0.730775774,-0.502873586,0.14138209,-0.137271998,-0.949130136,-0.338380451,0.026289451,-0.583895421,-1.001219708,-1.088013318,0.269933242,-0.628377812,-0.502305039,-0.486949734,-0.636016703,-0.998873809,-0.308782253,1.436974999,-1.021245345,-1.144982148,-0.108154631,-0.164783051,0.529511524,-0.825707095,-1.143178507,-1.117870258,-0.818972165,0.672899478,0.969328888,0.080391851,-1.406089371,1.111281586,0.942734233,-1.046514302,0.828933646,1.322144391,-1.376122799,-0.587556408,-0.816361193,0.923878595,-0.94392343,-1.271382737,0.147028888,-0.851443242,0.110970518,0.824356162,1.352355943,-0.033562488,0.331966215,0.319222816,0.627108889,0.110475561,-0.418881236,0.360951011,1.050543593,0.42323721,0.257792427,-0.363783063,0.727090603,-0.302624884,0.177665316,-0.223688524,-0.86287821,0.04328081,0.121630256,-0.026625735,-0.844140386,-0.595381297,-0.835653652,-0.204100385,0.477113897,-0.355762837,-0.584529032,0.173122792,-0.341127584,-0.649836408,0.21322103,1.769018896,0.857320942,2.229254144,0.402653087,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3927494,-2.359385906,0.349910738,0.933938326,-0.776331397,-0.5902719,0.283758668,0.635448003,-0.704497954,-0.658689663,0.365321631,0.487896395,-0.439947221,-0.909814516,-0.854941303,-0.635406387,0.317537143,-0.183109499,-0.045122615,0.202483816,-0.814028388,-0.887366425,0.058805933,-0.748454283,-0.750018313,-0.477711944,0.712648764,-0.362651154,-1.306914241,-1.430934142,-0.429883342,-1.12440568,-0.358632397,-1.099382669,-1.066389103,-0.89323612,-0.229865587,2.954590638,-0.830427444,-0.290402186,1.246063573,0.710179504,-0.143990061,0.550120778,1.118043367,-1.137133472,0.485549314,0.577987459,0.42927844,1.219395106,-0.80072679,0.034635422,2.151614019,-0.42905177,0.402012376,1.658175291,-1.534238398,-0.519011654,-1.140062234,0.732558705,-1.03801481,-0.301820874,0.852052502,-0.74942766,-0.157869494,2.041218242,0.946825432,0.10894569,-0.090373239,0.232338782,1.00051949,1.176944227,2.111633788,0.051776638,0.342506361,0.9456677,-0.056098234,-0.034634684,0.461543134,-0.430514882,-0.492910595,-0.425661688,-0.981952399,-0.139617234,0.35131839,-0.132696175,-0.795676857,-0.480503586,-0.120603827,-0.204100385,0.755012228,-0.834080308,-0.730115585,-0.024327799,-0.341127584,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,0.806865356,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL2443077,-0.393088018,0.641258505,0.450452323,-0.37688282,-0.029272852,0.231052571,1.611450816,-0.378544545,0.294966784,0.496540122,0.519777721,-0.082346571,-0.207354574,-0.05025996,-0.029551631,1.074445509,-0.615173045,0.154483773,1.175466654,0.611749713,-0.203497482,0.508387229,-0.239135712,-0.849574225,0.097787699,0.240776736,-0.805139688,0.527252956,-1.088013318,0.178652818,0.487684892,-0.430468718,0.329627512,0.009541896,-0.998873809,-0.354470848,1.642015674,0.556182635,-0.982906638,0.469865334,-0.142056751,-0.055037021,-0.412958733,0.745670314,-0.880290612,-1.20494297,0.834531828,-0.691117393,0.986518949,-1.351056409,0.595865869,0.401663039,0.676851273,-0.88436882,1.567356129,-1.214780351,-1.015961121,-0.676834881,-1.223551836,0.513196735,1.932761053,-0.651902148,-0.985585277,-0.427651153,0.986531112,1.329463092,-0.050312997,0.638376053,0.317064206,0.866010592,1.331898383,1.304805763,1.034138026,0.388905085,0.45315143,0.54590058,-0.245243612,0.639008742,-0.422829097,0.557718095,-0.005131654,-0.520539917,0.531008927,0.847741131,0.574440092,-0.483356331,-0.292369069,-0.835653652,0.966845944,0.957170733,0.354495299,-0.520963072,0.605012448,1.672037241,-0.472030741,1.489041027,1.769018896,0.857320942,2.229254144,1.121651093,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3577885,-1.940889694,0.406865941,0.734305396,0.292463445,-0.356992145,0.313876438,-0.390350872,-0.209048773,-0.294513908,0.58782255,-0.245374083,-0.010826442,0.038506405,0.41304142,0.576303124,0.585431677,0.104932864,0.186528426,-0.020144851,-0.559337058,-0.072887319,0.275950641,0.100410002,-0.053126931,0.346161229,0.772705203,-0.362651154,-0.389830643,-0.40217167,0.543774514,-0.008342976,-0.717814002,-0.078661111,-0.205644304,-0.365047673,0.081647566,1.940924076,-1.39652055,-1.321791796,-0.719204309,-0.1079673,0.955215356,-1.2109389,0.641783629,-1.291239189,-0.412057208,0.462636465,1.222892156,0.676017406,-0.826408839,1.439620487,1.157212905,0.128507681,-0.724273343,0.977031575,-1.272863632,-0.724645916,-1.29075065,0.93536571,-0.95902075,-1.103182791,0.246392705,-1.543571055,-0.579413145,0.11589483,0.541499322,-0.151073753,-0.545713306,0.575018048,0.209392881,-0.235853599,0.350744911,0.747182606,0.317662949,0.505073969,-0.537994132,-0.167028821,0.41709304,-0.732045329,-0.468000983,-0.544613952,-0.505655644,0.539718358,0.136448845,0.821937785,-0.309246613,-0.144425444,-0.835653652,-0.204100385,0.177496057,-0.52294348,0.401768605,0.803999499,-0.341127584,-0.472030741,0.014449498,-0.438878734,-0.629914857,-0.374196231,0.092198196,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CHEMBL3353585,0.369619465,0.25790618,0.080819476,-0.193352392,2.439545827,1.061173604,0.411365724,1.016536042,1.908979901,1.232504702,0.567599708,0.275254078,0.635597355,0.144814305,0.313766064,0.878839976,-0.327130681,0.293914706,1.101847,0.768387964,0.503851939,0.474745091,-0.408908569,-0.750018313,1.636492005,0.618274358,0.96481445,-0.08413611,0.626590802,-0.034334838,-0.380363877,-0.143123434,2.779359253,0.439914295,-0.89323612,0.214559844,0.899464277,-0.137122405,-1.144982148,-0.702689453,0.994258256,1.711316191,-0.275375946,0.158778002,-2.787348849,-0.651418948,-0.240276314,-3.076872557,0.841717749,-0.672316546,-0.782393936,-0.027294304,0.8381288,-0.772021117,1.487889362,-1.531011549,-0.764630356,-0.78845593,-0.612490103,0.761768777,0.567603346,0.025839493,-0.635576016,-0.530447538,0.413235941,0.746512982,1.300551148,3.730003446,2.719416754,0.996465401,0.216923769,3.399724198,0.255529169,-0.696532798,0.693106211,0.348114991,0.608855709,-0.620212221,0.062540945,-0.353332845,-0.492047697,-0.28239154,0.574556081,1.566442711,0.715867345,-0.070518855,-0.5156518,-0.835653652,0.966845944,1.005621945,0.880283614,0.479239619,1.036032341,1.672037241,-0.472030741,1.489041027,-0.438878734,-0.629914857,-0.374196231,1.27184917,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
