Molecule ChEMBL ID,PMI2,GETAWAY_1,GETAWAY_7,GETAWAY_11,GETAWAY_22,GETAWAY_24,GETAWAY_25,GETAWAY_27,GETAWAY_28,GETAWAY_52,GETAWAY_64,GETAWAY_76,GETAWAY_128,GETAWAY_129,GETAWAY_133,GETAWAY_135,GETAWAY_141,GETAWAY_145,GETAWAY_149,GETAWAY_152,GETAWAY_162,GETAWAY_171,GETAWAY_174,GETAWAY_178,GETAWAY_192,GETAWAY_203,GETAWAY_210,GETAWAY_213,GETAWAY_253,GETAWAY_270,WHIM_0,WHIM_3,WHIM_9,WHIM_41,WHIM_52,WHIM_74,WHIM_77,WHIM_103,MORSE_1,MORSE_2,MORSE_4,MORSE_17,MORSE_24,MORSE_28,MORSE_29,MORSE_30,MORSE_38,MORSE_42,MORSE_45,MORSE_54,MORSE_55,MORSE_58,MORSE_60,MORSE_75,MORSE_76,MORSE_90,MORSE_91,MORSE_93,MORSE_205,MORSE_206,MORSE_210,MORSE_220,MORSE_221,RDF_3,RDF_5,RDF_13,RDF_17,RDF_27,RDF_28,RDF_52,RDF_57,RDF_78,RDF_83,RDF_85,RDF_190,RDF_194,RDF_202,RDF_203,RDF_204,RDF_206,RDF_208,AUTOCORR3D_8,AUTOCORR3D_10,AUTOCORR3D_49,AUTOCORR3D_61,LUMO,TPSA,PEOE_VSA2,PEOE_VSA5,PEOE_VSA9,PEOE_VSA11,PEOE_VSA12,GGI2,GGI3,GGI6,GGI7,aliphaticRings,aromaticCarbocycles,HDonors,rotatableBonds,PMI2_is_imputed,GETAWAY_1_is_imputed,GETAWAY_7_is_imputed,GETAWAY_11_is_imputed,GETAWAY_22_is_imputed,GETAWAY_24_is_imputed,GETAWAY_25_is_imputed,GETAWAY_27_is_imputed,GETAWAY_28_is_imputed,GETAWAY_52_is_imputed,GETAWAY_64_is_imputed,GETAWAY_76_is_imputed,GETAWAY_128_is_imputed,GETAWAY_129_is_imputed,GETAWAY_133_is_imputed,GETAWAY_135_is_imputed,GETAWAY_141_is_imputed,GETAWAY_145_is_imputed,GETAWAY_149_is_imputed,GETAWAY_152_is_imputed,GETAWAY_162_is_imputed,GETAWAY_171_is_imputed,GETAWAY_174_is_imputed,GETAWAY_178_is_imputed,GETAWAY_192_is_imputed,GETAWAY_203_is_imputed,GETAWAY_210_is_imputed,GETAWAY_213_is_imputed,GETAWAY_253_is_imputed,GETAWAY_270_is_imputed,WHIM_0_is_imputed,WHIM_3_is_imputed,WHIM_9_is_imputed,WHIM_41_is_imputed,WHIM_52_is_imputed,WHIM_74_is_imputed,WHIM_77_is_imputed,WHIM_103_is_imputed,MORSE_1_is_imputed,MORSE_2_is_imputed,MORSE_4_is_imputed,MORSE_17_is_imputed,MORSE_24_is_imputed,MORSE_28_is_imputed,MORSE_29_is_imputed,MORSE_30_is_imputed,MORSE_38_is_imputed,MORSE_42_is_imputed,MORSE_45_is_imputed,MORSE_54_is_imputed,MORSE_55_is_imputed,MORSE_58_is_imputed,MORSE_60_is_imputed,MORSE_75_is_imputed,MORSE_76_is_imputed,MORSE_90_is_imputed,MORSE_91_is_imputed,MORSE_93_is_imputed,MORSE_205_is_imputed,MORSE_206_is_imputed,MORSE_210_is_imputed,MORSE_220_is_imputed,MORSE_221_is_imputed,RDF_3_is_imputed,RDF_5_is_imputed,RDF_13_is_imputed,RDF_17_is_imputed,RDF_27_is_imputed,RDF_28_is_imputed,RDF_52_is_imputed,RDF_57_is_imputed,RDF_78_is_imputed,RDF_83_is_imputed,RDF_85_is_imputed,RDF_190_is_imputed,RDF_194_is_imputed,RDF_202_is_imputed,RDF_203_is_imputed,RDF_204_is_imputed,RDF_206_is_imputed,RDF_208_is_imputed,AUTOCORR3D_8_is_imputed,AUTOCORR3D_10_is_imputed,AUTOCORR3D_49_is_imputed,AUTOCORR3D_61_is_imputed,LUMO_is_imputed,TPSA_is_imputed,PEOE_VSA2_is_imputed,PEOE_VSA5_is_imputed,PEOE_VSA9_is_imputed,PEOE_VSA11_is_imputed,PEOE_VSA12_is_imputed,GGI2_is_imputed,GGI3_is_imputed,GGI6_is_imputed,GGI7_is_imputed,aliphaticRings_is_imputed,aromaticCarbocycles_is_imputed,HDonors_is_imputed,rotatableBonds_is_imputed
CHEMBL5277700,0.933959084,-0.264977265,-0.580464605,0.670934149,-1.253705585,0.040499643,0.11824775,0.697878005,1.157485738,-0.564187334,0.756100604,0.284924836,1.80242412,0.031375622,0.782097641,-0.05423838,-0.256518015,-0.348294979,-1.04006686,0.183506762,0.571071649,0.043620875,-0.301466488,-0.62331949,-1.0415448,-0.479980363,-0.551590574,1.509571548,-1.027829267,-0.912633884,0.763815202,0.69591689,1.782616454,1.362982135,0.158571573,1.439519716,0.746637061,1.284714597,0.713457657,-0.360435744,0.048563055,0.831379226,-1.177934225,-0.219387545,-0.001103106,-0.684331187,0.729548184,-1.60646749,-1.154714492,0.073471425,-1.179454932,-0.55290925,-0.651232258,1.373007346,0.108854254,-0.24084033,1.176550322,-0.335404758,-1.792129291,2.393340378,0.724288057,-0.731065577,-0.510916505,-0.646142896,-0.239025634,-0.801065531,0.212700931,-0.170132687,1.155670075,0.35877475,-0.191462978,0.111117921,1.941135484,0.783182771,1.151445923,0.595874542,0.384396191,1.659352293,2.539002715,1.274031564,1.675803272,-1.247340685,0.13115966,0.250319661,0.488829265,0.515022863,0.911632391,1.850568511,0.772871896,0.104514398,0.455008937,2.296064433,0.639547311,1.115655233,-0.230646567,0.017584856,-0.629914857,-1.381200381,-0.13192624,-0.619306956,0.933959084,-0.264977265,-0.580464605,0.670934149,-1.253705585,0.040499643,0.11824775,0.697878005,1.157485738,-0.564187334,0.756100604,0.284924836,1.80242412,0.031375622,0.782097641,-0.05423838,-0.256518015,-0.348294979,-1.04006686,0.183506762,0.571071649,0.043620875,-0.301466488,-0.62331949,-1.0415448,-0.479980363,-0.551590574,1.509571548,-1.027829267,-0.912633884,0.763815202,0.69591689,1.782616454,1.362982135,0.158571573,1.439519716,0.746637061,1.284714597,0.713457657,-0.360435744,0.048563055,0.831379226,-1.177934225,-0.219387545,-0.001103106,-0.684331187,0.729548184,-1.60646749,-1.154714492,0.073471425,-1.179454932,-0.55290925,-0.651232258,1.373007346,0.108854254,-0.24084033,1.176550322,-0.335404758,-1.792129291,2.393340378,0.724288057,-0.731065577,-0.510916505,-0.646142896,-0.239025634,-0.801065531,0.212700931,-0.170132687,1.155670075,0.35877475,-0.191462978,0.111117921,1.941135484,0.783182771,1.151445923,0.595874542,0.384396191,1.659352293,2.539002715,1.274031564,1.675803272,-1.247340685,0.13115966,0.250319661,0.488829265,0.515022863,0.911632391,1.850568511,0.772871896,0.104514398,0.455008937,2.296064433,0.639547311,1.115655233,-0.230646567,0.017584856,-0.629914857,-1.381200381,-0.13192624,-0.619306956
CHEMBL3682545,-0.219181097,-0.237937925,-0.008079563,0.410803773,-0.72179062,0.731176864,-0.235136254,-0.277184797,-0.930554882,-0.388840046,-0.647294639,-0.571695322,-0.922152557,-0.982059534,-1.056065229,-0.213050856,-0.697943993,1.180607372,1.83191803,0.156654689,0.851357471,-0.418996188,1.829983061,0.083028262,2.707272851,1.769041907,0.482920898,0.39771885,-0.354281832,-0.467791527,-0.223451265,0.687873172,0.886161775,0.729472481,1.350270063,0.704633934,-0.629573723,1.678522996,-0.309381353,-0.651896208,0.022364625,0.130563647,-0.651519788,-0.169527895,-1.137249391,1.404099989,-1.433752369,0.065463893,1.403698077,0.293192771,-0.129534028,1.196575384,-0.071164941,-0.631376075,-0.807608199,0.39057114,0.939974177,-2.027815025,1.05035257,0.291479755,-1.093844614,0.854368333,-0.77274897,-0.143904988,-0.125098463,-0.682930901,-0.58316242,-0.560148712,-0.475294174,0.205838178,-0.512690296,-1.117780088,-0.564664739,-0.54650705,-1.292489645,-0.779924985,-0.076631778,-0.608011693,-0.287581145,-0.603954822,-0.481923954,-0.823921599,-0.277587054,0.109869199,-0.964244434,0.619522598,-1.015295857,-0.835653652,-0.790374272,-1.963972009,2.796850927,-0.677158865,-0.901445381,-1.479977018,-0.857659194,-1.337299874,0.857320942,-0.186352432,3.702729815,-1.061475895,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
CHEMBL2443080,1.844009088,-0.778724728,-0.614776514,0.135593376,-1.480551673,0.469001429,0.895253573,1.328468812,3.048345583,-0.388840046,1.426652378,1.024733154,4.983564686,-0.539483422,1.556260223,1.346714527,-0.104342217,-1.188114581,-1.299016317,-0.157898166,-0.409928729,0.280436752,0.278138214,0.112459418,0.174287952,-0.746642959,0.30036005,2.621424245,-0.450502894,-0.774321554,1.969605302,1.355501757,0.201596383,2.207661672,1.672729654,0.907057562,1.85250073,0.890906198,0.632854325,-0.996306886,-0.183054885,0.038516228,-1.250619063,-0.807731423,1.083203805,-1.414384492,0.820346275,-1.936375379,-0.888999679,-0.280142617,0.252255392,-1.458421397,-0.846212868,2.435648715,0.099780369,-0.51669971,0.910402159,0.973503674,-0.156538737,0.984154686,-0.099153761,-1.75524769,0.021531066,-0.188732661,-0.984225041,-0.61537056,0.46580144,2.402204911,2.03273809,2.322090116,3.239720665,-0.118668055,1.223175612,1.027874345,-0.113624098,-0.535794658,1.874938961,1.656302161,0.71120659,2.110773279,3.303311674,-0.823921599,0.306336823,0.88234674,0.712379065,-0.639128614,0.900532573,1.850568511,0.772871896,0.083777435,0.455008937,0.834230303,0.639547311,1.829279194,-0.086446074,0.10824249,-0.629914857,-1.381200381,-0.13192624,-0.619306956,1.844009088,-0.778724728,-0.614776514,0.135593376,-1.480551673,0.469001429,0.895253573,1.328468812,3.048345583,-0.388840046,1.426652378,1.024733154,4.983564686,-0.539483422,1.556260223,1.346714527,-0.104342217,-1.188114581,-1.299016317,-0.157898166,-0.409928729,0.280436752,0.278138214,0.112459418,0.174287952,-0.746642959,0.30036005,2.621424245,-0.450502894,-0.774321554,1.969605302,1.355501757,0.201596383,2.207661672,1.672729654,0.907057562,1.85250073,0.890906198,0.632854325,-0.996306886,-0.183054885,0.038516228,-1.250619063,-0.807731423,1.083203805,-1.414384492,0.820346275,-1.936375379,-0.888999679,-0.280142617,0.252255392,-1.458421397,-0.846212868,2.435648715,0.099780369,-0.51669971,0.910402159,0.973503674,-0.156538737,0.984154686,-0.099153761,-1.75524769,0.021531066,-0.188732661,-0.984225041,-0.61537056,0.46580144,2.402204911,2.03273809,2.322090116,3.239720665,-0.118668055,1.223175612,1.027874345,-0.113624098,-0.535794658,1.874938961,1.656302161,0.71120659,2.110773279,3.303311674,-0.823921599,0.306336823,0.88234674,0.712379065,-0.639128614,0.900532573,1.850568511,0.772871896,0.083777435,0.455008937,0.834230303,0.639547311,1.829279194,-0.086446074,0.10824249,-0.629914857,-1.381200381,-0.13192624,-0.619306956
CHEMBL5283563,0.056789043,-2.428124479,1.275497792,0.030033224,-0.72179062,-0.303429422,0.309206808,1.096938456,1.076537841,0.089379831,-0.075676733,-0.987026308,0.688566985,1.663241407,0.622074683,-0.746207023,-0.282074255,-0.757437862,0.475964508,1.257589683,-1.110643285,-0.000437893,-0.507132673,-0.593888333,-0.53494782,0.677234675,-0.15604207,-0.583327647,-1.027829267,0.463013069,-0.648399318,-1.556324121,-0.271079721,-0.030739102,-0.570467503,0.106164074,0.139875757,0.313320546,1.643496109,0.041611006,-1.842487276,-1.802432158,1.359427411,-0.661476448,1.001124796,-0.100886947,0.537142705,0.856645708,0.169503591,-0.345372391,-1.366531748,0.286667547,1.205958057,-0.289888529,-1.12216957,0.298618013,-1.130067088,0.423261913,1.396041681,-1.541007284,0.833029903,0.042191918,-0.25237753,1.693084754,1.416256058,2.382715546,1.299514001,-0.560148712,-0.475294174,-0.191922781,-0.512690296,1.976823372,-0.421386512,-0.688547525,0.9153187,1.309794642,0.153688062,-0.373151528,-0.552030413,-0.603954822,-0.481923954,-0.480392907,-0.861510931,0.2924548,-0.547354267,-1.034027975,0.808182095,-0.835653652,-0.790374272,0.025591537,0.550782999,-0.677158865,2.334639272,1.542430347,1.150654239,0.699177041,-0.629914857,1.008495516,-0.13192624,1.591537744,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
CHEMBL3889714,0.423082219,-0.454252646,0.285131303,-0.377127364,0.146482339,-0.004605808,0.89086371,0.394817945,0.657269247,-0.29319607,0.565561302,-0.273176176,0.240856559,1.103874377,0.689835055,0.218011577,0.462541672,-0.305227308,-0.489210741,0.306259096,-0.830357463,0.412613056,0.147259733,-0.417301395,-0.129670236,-0.495074473,0.45249409,-0.452521448,-0.450502894,0.410678674,-0.310801698,-0.349766437,-0.51556736,-0.19967501,-1.523826295,1.316305334,-0.17590247,-0.474296252,-0.217495587,1.087494859,-0.330718765,-0.959361477,1.304363139,1.269754021,-0.346698934,-0.615514687,0.987530062,1.076086702,-1.051622953,0.42365232,1.271633142,0.027321835,1.976131469,0.8385051,-0.532367,-0.633173671,0.141529689,-0.418774722,-1.377973598,-0.618015066,1.715362792,1.205662798,0.178520762,0.081808119,0.564472442,0.938421321,1.169230321,-0.317026255,-0.475294174,-0.163286509,0.171404917,-0.0240119,-0.224248223,-0.045784537,0.622865319,1.693711685,-0.283427802,0.130826992,0.535162056,2.097956082,-0.481650165,0.486280854,-0.102409891,0.264364708,0.503933982,-1.188829628,0.808182095,-0.835653652,1.025828197,0.671088235,-0.591803053,-0.677158865,0.485448042,0.283093945,0.998329775,0.486450818,-0.629914857,1.008495516,-0.13192624,0.707199864,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
CHEMBL4238340,0.070125568,0.843635683,0.790452157,0.373103719,-0.541878205,-0.520499406,0.050204868,-0.040007359,-0.013145385,-0.085967457,-0.698593682,-0.883193562,-0.266233123,-0.077130357,-0.408575741,-0.825613261,0.059450054,-1.166580745,0.108727096,0.43284744,-0.970500374,-0.072033391,-0.245375711,-0.62331949,-0.53494782,-0.037219827,0.269933242,-0.779536947,-0.931608205,0.537776491,0.319685466,-0.204979514,-0.760055,-0.917652617,-0.822827184,-0.958760234,0.762154026,-1.18315137,0.883405667,-0.270935826,-0.88683999,-1.174836117,0.762530707,0.239321241,-0.567016274,-0.818972165,-0.156093515,0.080391851,-0.104923183,1.017586584,1.111281586,-0.073779036,0.942734233,0.06220422,-0.883223913,-0.363444499,0.740363055,-0.37708974,0.592566212,0.147028888,0.007780026,0.99314501,-1.025798795,0.75191359,0.403928587,0.771535762,0.040319658,0.452124789,0.989671327,0.326362266,-0.274744135,1.096847533,2.214096192,0.355270921,-0.363783063,0.063422404,0.080269164,0.727090603,-0.302624884,0.177665316,0.278112942,0.518237011,-0.511156605,0.755941325,-0.87663708,-0.923149999,0.808182095,-0.835653652,-0.790374272,0.739802865,-0.591803053,-0.677158865,0.523972859,0.059211918,0.559522486,0.295686725,0.857320942,1.008495516,-0.13192624,1.149368804,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
CHEMBL3927494,-0.253645553,-0.021623203,0.933938326,1.051704698,-0.674856946,-0.5902719,-0.149533917,0.283758668,0.242151828,0.487896395,-0.907454071,-1.051921774,-0.008566843,0.06852422,-0.411811376,-0.836957009,-0.681680931,-1.145046909,0.424174617,0.07226246,-1.250786196,-0.330878652,-0.899768116,-0.741044115,-0.332309028,0.159003593,-0.429883342,-0.714133847,-0.739166081,0.1490067,-0.325261736,-1.347187455,0.511280727,-0.579780802,0.102491644,-1.015966911,0.627140437,0.523351692,0.242238175,0.138139713,-1.578716717,-1.220859827,1.487176521,0.375604286,-0.735494241,0.485549314,0.126389436,1.219395106,-0.891903666,0.777266362,0.034635422,0.194358056,2.151614019,0.297639733,-0.471874429,-0.590262212,-0.398159641,-0.527155675,0.27372674,0.852052502,-0.671017056,1.184154974,-0.149181506,0.686089349,-0.462540953,0.75349408,2.101428076,-0.130689044,-0.475294174,0.172166958,-0.462126737,1.948426525,0.784974321,-0.166936706,-0.034634684,0.380068729,0.038884073,0.461543134,-0.430514882,-0.492910595,-0.481869196,0.150741201,-0.569548992,1.219427849,-0.888720853,-1.041819774,0.970683417,-0.120603827,-0.790374272,0.691825198,-0.591803053,-0.677158865,0.79364658,0.220127125,0.592131204,0.31752117,-0.629914857,1.008495516,-0.13192624,0.707199864,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
CHEMBL2443077,0.492110353,-0.508331326,0.450452323,1.379695172,-0.338498953,-0.029272852,0.798676578,0.231052571,0.713310099,0.519777721,0.605867693,-0.234238896,0.237956287,1.187525538,0.836324735,0.2350272,0.287132927,-0.908174714,-0.573957837,0.666844077,0.290785826,0.330002866,-0.376254192,-0.417301395,-0.433628424,-0.701360632,0.178652818,-0.779536947,-0.354281832,0.298533542,-0.364657961,-0.888695535,0.446084023,-0.678326748,-2.000505691,1.39551458,0.129477791,-0.579311825,0.076559194,-0.942888087,-0.726076895,-0.494940407,1.222868017,-5.08e-06,1.21280224,-1.20494297,0.83836177,0.986518949,-1.336213681,-1.581304964,0.595865869,0.924042602,0.401663039,0.335818465,0.768223281,0.31087843,-0.368587623,1.281972541,-0.504912812,-0.651902148,1.616436124,-0.059202111,1.269214909,0.45439222,0.289222616,1.234957477,0.876478257,-0.130008981,-0.102947301,0.356257275,0.326069922,1.081180307,0.085839326,0.161308088,-0.245243612,0.92379822,1.034035335,0.639008742,-0.422829097,0.557718095,0.092977154,1.061491687,-0.335979442,0.503130493,0.132357963,-0.856816284,0.808182095,-0.835653652,1.025828197,0.025591537,-0.591803053,-0.677158865,0.36987359,0.339064452,1.365826648,0.624352571,0.857320942,1.008495516,-0.13192624,1.149368804,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
CHEMBL3577885,-0.551135973,-2.022534377,0.734305396,-0.618407712,0.021325877,-0.356992145,0.443097642,0.313876438,0.034593118,-0.245374083,-0.467747989,-0.805319002,-0.145948153,-0.177084141,-0.357342617,-0.354847709,1.008515908,-0.219091964,0.019271829,0.563271795,-0.409928729,0.748561161,0.502501324,-0.358439083,-0.838906008,-0.042251197,0.543774514,-0.844940047,-0.161839707,1.076073125,-0.342820353,-0.816302074,-1.069739344,-1.706020185,-0.682627361,-1.174385403,0.110761452,-1.655721449,0.016589501,0.737929736,-0.362871384,-0.999109226,0.636984168,1.076963372,0.448171471,-0.412057208,0.509038534,0.676017406,-0.94707942,0.021974234,1.439620487,-1.691392969,1.157212905,1.332707574,-0.868100771,-1.846954944,0.222852739,0.740067776,-0.274453405,0.246392705,0.055047859,1.342903201,0.241645989,0.063121174,0.136244237,0.504269356,0.328694602,-0.549947769,-0.171965971,-0.18311162,-0.512690296,0.854658337,0.906813105,-0.293460154,-0.167028821,-0.49420708,-0.220427981,0.41709304,-0.732045329,-0.468000983,-0.434996604,0.965623215,0.014374884,1.626734189,-0.468809742,-0.711668186,1.554089804,-0.835653652,-0.790374272,-0.740195637,0.547104833,0.830019981,0.485448042,0.576939106,0.899262457,0.821373318,-0.629914857,1.008495516,-0.13192624,0.265030924,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
CHEMBL3353585,0.571192476,-1.211354171,0.080819476,-0.181087081,-0.205520212,2.439545827,1.610801308,1.061173604,1.317305944,0.567599708,0.935647254,-0.104447963,0.297182896,1.125254865,0.940522921,0.569667773,0.737852085,-0.563633339,-0.65399676,0.271735002,-0.690214552,1.580170404,0.20335051,4.056234367,-0.02835084,-0.615827346,-0.034334838,-0.648730747,-0.354281832,0.803186637,-0.405677253,-0.695646306,-0.906747584,-0.69240474,-2.084625585,1.065476054,-0.098797554,-0.526804039,0.095769824,0.513477063,-0.066352787,-1.06814479,1.731661887,0.235997264,-0.921251998,-0.651418948,-0.019175758,0.841717749,-1.172138414,0.193631536,-0.782393936,-0.135318696,-0.027294304,0.715484742,-0.647302886,-1.289105975,-0.124618474,0.006412094,-0.728883557,0.025839493,1.249400107,0.238322793,-0.028420201,0.345315049,0.091185151,0.409070693,0.846997069,-0.397613699,-0.126661408,-0.848354237,-0.472239449,0.643477192,-0.658266208,-0.220052682,0.608855709,0.306616073,-0.84084841,-0.620212221,0.062540945,-0.353332845,2.106198805,0.614105483,0.423121598,0.503130493,0.5401853,-1.764871057,0.808182095,-0.835653652,1.025828197,0.025591537,-0.591803053,-0.677158865,0.79364658,0.849795326,1.305009696,0.93692988,-0.629914857,1.008495516,-0.13192624,0.707199864,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
